,time,Madrid_wind_speed,Valencia_wind_deg,Bilbao_rain_1h,Valencia_wind_speed,Seville_humidity,Madrid_humidity,Bilbao_clouds_all,Bilbao_wind_speed,Seville_clouds_all,Bilbao_wind_deg,Barcelona_wind_speed,Barcelona_wind_deg,Madrid_clouds_all,Seville_wind_speed,Barcelona_rain_1h,Seville_pressure,Seville_rain_1h,Bilbao_snow_3h,Barcelona_pressure,Seville_rain_3h,Madrid_rain_1h,Barcelona_rain_3h,Valencia_snow_3h,Madrid_weather_id,Barcelona_weather_id,Bilbao_pressure,Seville_weather_id,Valencia_pressure,Seville_temp_max,Madrid_pressure,Valencia_temp_max,Valencia_temp,Bilbao_weather_id,Seville_temp,Valencia_humidity,Valencia_temp_min,Barcelona_temp_max,Madrid_temp_max,Barcelona_temp,Bilbao_temp_min,Bilbao_temp,Barcelona_temp_min,Bilbao_temp_max,Seville_temp_min,Madrid_temp,Madrid_temp_min,load_shortfall_3h
10,2015-01-02 09:00:00,1,level_9,0,1.6666666667,83,67,21.3333333333,1,0,237.3333333333,1.3333333333,299,0,3,0,sp25,0,0,1039,0,0,0,0,800,800,1038,800,1007,280.4183333333,976,278.1516666667,278.1516666667,801,280.4183333333,64,278.1516666667,283.3266666667,268.83,283.3266666667,275.8155625,275.8155625,283.3266666667,275.8155625,280.4183333333,268.83,268.83,-2893
11,2015-01-02 12:00:00,1,level_9,0,1,77.3333333333,55.6666666667,21,1,0,257,2,270.3333333333,0,3,0,sp25,0,0,1037,0,0,0,0,800,800,1038,800,1021.6666666667,286.0148958333,1007,286.3941041667,286.3941041667,801,286.0148958333,44.3333333333,286.3941041667,285.4691041667,280.6235520833,285.4691041667,281.6291145833,281.6291145833,285.4691041667,281.6291145833,286.0148958333,280.6235520833,280.6235520833,539.3333333333
12,2015-01-02 15:00:00,1,level_7,0,1,74.3333333333,55.6666666667,20,0.6666666667,0,260.6666666667,2,261.3333333333,8.6666666667,3.6666666667,0,sp25,0,0,1036,0,0,0,0,800.3333333333,800,1038,800,,285.7070520833,1037.3333333333,284.82178125,284.82178125,801,285.7070520833,46.3333333333,284.82178125,285.9023333333,282.4481770833,285.9023333333,282.7301145833,282.7301145833,285.9023333333,282.7301145833,285.7070520833,282.4481770833,282.4481770833,65
13,2015-01-02 18:00:00,1,level_7,0,1,80.6666666667,73.6666666667,14.3333333333,1,0,232.6666666667,2,265.6666666667,24.3333333333,3,0,sp25,0,0,1037,0,0,0,0,801.3333333333,801,1038,800,1021.3333333333,282.6940520833,1006.3333333333,278.1371145833,278.1371145833,800.6666666667,282.6940520833,71.6666666667,278.1371145833,285.0005625,276.4644375,285.0005625,278.4345,278.4345,285.0005625,278.4345,282.6940520833,276.4644375,276.4644375,-1317
14,2015-01-02 21:00:00,1,level_8,0,1,89,68,5.3333333333,1,0,200,2,285,8,3,0,sp25,0,0,1038,0,0,0,0,800,803,1037.6666666667,800,1007,279.087,976,273.169,273.169,800,279.087,78.6666666667,273.169,284.362,271.087,284.362,274.5386666667,274.5386666667,284.362,274.5386666667,279.087,271.087,271.087,5849.3333333333
15,2015-01-03 00:00:00,1,level_9,0,1,88,69.6666666667,2,1,0,199,2.6666666667,318.6666666667,1.3333333333,3,0,sp25,0,0,1036.6666666667,0,0,0,0,800,801.3333333333,1037,800,1006.6666666667,277.6253333333,986.6666666667,272.211,272.211,800,277.6253333333,78.6666666667,272.211,283.3866666667,269.1461666667,283.3866666667,273.14521875,273.14521875,283.3866666667,273.14521875,277.6253333333,269.1461666667,269.1461666667,7125.3333333333
16,2015-01-03 03:00:00,1,level_8,0,1.3333333333,85,61,6.6666666667,1,0,197,3,322,0,2,0,sp25,0,0,1037,0,0,0,0,800,801,1035.6666666667,800,1005.6666666667,276.217,976,271.9676666667,271.9676666667,800,276.217,80,271.9676666667,282.867,267.742,282.867,272.7896666667,272.7896666667,282.867,272.7896666667,276.217,267.742,267.742,623
17,2015-01-03 06:00:00,0,level_8,0,2,84,60,10.6666666667,1,0,209.3333333333,3,305,0,2,0,sp25,0,0,1036,0,0,0,0,800,800,1035.3333333333,800,1005.3333333333,275.319,976,273.255,273.255,800.3333333333,275.319,79.3333333333,273.255,282.219,267.069,282.219,273.0878333333,273.0878333333,282.219,273.0878333333,275.319,267.069,267.069,-2679.3333333333
18,2015-01-03 09:00:00,1.3333333333,level_8,0,2,87.3333333333,66.6666666667,8.6666666667,1,0,222,2.6666666667,314.6666666667,0,2,0,sp25,0,0,1036,0,0,0,0,800,800,1036,800,1005.6666666667,279.9323333333,976,279.874,279.874,800.3333333333,279.9323333333,69,279.874,284.049,273.8656666667,284.049,276.4790416667,276.4790416667,284.049,276.4790416667,279.9323333333,273.8656666667,273.8656666667,-1478
19,2015-01-03 12:00:00,2,level_9,0,2,88,68,3.3333333333,1,0,228.3333333333,2,306,0,2,0,sp25,0,0,1036,0,0,0,0,800,800,1036,800,1005,285.243,976,287.968,287.968,800,285.243,51,287.968,286.043,282.043,286.043,281.6285520833,281.6285520833,286.043,281.6285520833,285.243,282.043,282.043,2212.6666666667
20,2015-01-03 15:00:00,1,level_8,0,2,75.3333333333,63.3333333333,0,1,0,239.3333333333,1.3333333333,264,0,2.6666666667,0,sp25,0,0,1032.6666666667,0,0,0,0,800,800,1036,800,1015,287.3056875,1000,288.7015208333,288.7015208333,800,287.3056875,53,288.7015208333,287.0563958333,283.8958020833,287.0563958333,282.6778333333,282.6778333333,287.0563958333,282.6778333333,287.3056875,283.8958020833,283.8958020833,145
21,2015-01-03 18:00:00,1,level_8,0,2,84,77.6666666667,0,0,0,269.3333333333,1.3333333333,217.6666666667,0,1.6666666667,0,sp25,0,0,1033,0,0,0,0,800,800,1036.3333333333,800,1012.6666666667,282.28421875,995,281.3175625,281.3175625,800,282.28421875,70.3333333333,281.3175625,285.96478125,275.6481145833,285.96478125,278.34521875,278.34521875,285.96478125,278.34521875,282.28421875,275.6481145833,275.6481145833,-2013
22,2015-01-03 21:00:00,0.6666666667,level_9,0,2,84.6666666667,68.6666666667,0,0.3333333333,0,268,2,44,0,1,0,sp25,0,0,1027.6666666667,0,0,0,0,800,800,1037,800,1003,277.774,974.6666666667,277.0573333333,277.0573333333,800,277.774,78.6666666667,277.0573333333,284.7266666667,270.7156666667,284.7266666667,274.0706145833,274.0706145833,284.7266666667,274.0706145833,277.774,270.7156666667,270.7156666667,2435.6666666667
23,2015-01-04 00:00:00,0.3333333333,level_9,0,2,79.3333333333,65,5.3333333333,0.6666666667,0,243.6666666667,1.3333333333,29.6666666667,0,1.6666666667,0,sp25,0,0,1027.3333333333,0,0,0,0,800,800,1037,800,1002.6666666667,276.3763333333,973.6666666667,275.8596666667,275.8596666667,800,276.3763333333,77.6666666667,275.8596666667,285.1833333333,269.4013333333,285.1833333333,272.6113333333,272.6113333333,285.1833333333,272.6113333333,276.3763333333,269.4013333333,269.4013333333,2806.3333333333
24,2015-01-04 03:00:00,1,level_9,0,2,81,63.6666666667,31,1,0,229.6666666667,1.3333333333,7.3333333333,0,3.3333333333,0,sp25,0,0,1027.3333333333,0,0,0,0,800,800,1036,800,1002,277.3466666667,973,275.0883333333,275.0883333333,801.6666666667,277.3466666667,76.3333333333,275.0883333333,285.0533333333,268.7716666667,285.0533333333,272.98778125,272.98778125,285.0533333333,272.98778125,277.3466666667,268.7716666667,268.7716666667,2710
25,2015-01-04 06:00:00,1,level_9,0.2,1.6666666667,86,65,66.6666666667,1,0,225,1.3333333333,217.3333333333,0,3.6666666667,0,sp25,0,0,1027,0,0,0,0,800,800,1036,800,1002.3333333333,278.1563333333,973,275.773,275.773,601,278.1563333333,74.6666666667,275.773,283.9566666667,268.479,283.9566666667,274.8118333333,274.8118333333,283.9566666667,274.8118333333,278.1563333333,268.479,268.479,1281.3333333333
26,2015-01-04 09:00:00,1,level_9,0.3,1,84,70,88.6666666667,1,0,207.6666666667,1,187.3333333333,0,3,0,sp25,0,0,1027.6666666667,0,0,0,0,800,800,1036,800,1003,278.761,973,277.761,277.761,500,278.761,74,277.761,287.1166666667,271.386,287.1166666667,277.931,277.931,287.1166666667,277.931,278.761,271.386,271.386,5200
27,2015-01-04 12:00:00,1,level_8,0.3,1,80.3333333333,63.3333333333,90.6666666667,1,0,200,1.6666666667,169,0,1.6666666667,0,sp25,0,0,1027.6666666667,0,0,0,0,800,800,1035.3333333333,800,1002,287.362,982,289.059,289.059,500,287.362,56.3333333333,289.059,289.3595,284.5488333333,289.3595,280.9558854167,280.9558854167,289.3595,280.9558854167,287.362,284.5488333333,284.5488333333,5179.3333333333
28,2015-01-04 15:00:00,1,level_6,0.3,1,74,62,76.6666666667,1,0,197,0.3333333333,142.3333333333,0,1,0,sp25,0,0,1026,0,0,0,0,800,801,1034.6666666667,800,1001,288.4283333333,970,288.2098333333,288.2098333333,500,288.4283333333,61.3333333333,288.2098333333,289.0083333333,285.2255,289.0083333333,281.57178125,281.57178125,289.0083333333,281.57178125,288.4283333333,285.2255,285.2255,4187.3333333333
29,2015-01-04 18:00:00,1,level_4,0.3,1.3333333333,81.3333333333,75,50.3333333333,0.3333333333,0,184.3333333333,1,168.3333333333,0,1,0,sp25,0,0,1027.3333333333,0,0,0,0,800,800.3333333333,1034,800,1002.3333333333,280.6695,970,278.057,278.057,500,280.6695,89.3333333333,278.057,287.265,275.5735,287.265,279.4338333333,279.4338333333,287.265,279.4338333333,280.6695,275.5735,275.5735,2845.3333333333
30,2015-01-04 21:00:00,1,level_6,0.3,1,78.3333333333,70.3333333333,28,0,0,166.6666666667,1.6666666667,316,0,1,0,sp25,0,0,1028.6666666667,0,0,0,0,800,800,1033.3333333333,800,1013,277.5303333333,970,275.1255,275.1255,500,277.5303333333,89.6666666667,275.1255,286.0048333333,272.422,286.0048333333,276.5784479167,276.5784479167,286.0048333333,276.5784479167,277.5303333333,272.422,272.422,2350
31,2015-01-05 00:00:00,1,level_10,0.1,1.3333333333,80.6666666667,71.6666666667,15.3333333333,0,14.6666666667,159.6666666667,1.6666666667,311.6666666667,0,1,0,sp25,0,0,1028,0,0,0,0,800,800,1032.3333333333,800.6666666667,1003,275.9313333333,980.3333333333,273.5896666667,273.5896666667,700.6666666667,275.9313333333,85.3333333333,273.5896666667,284.2071666667,271.258,284.2071666667,274.5388229167,274.5388229167,284.2071666667,274.5388229167,275.9313333333,271.258,271.258,4540
32,2015-01-05 03:00:00,1,level_10,0,1.6666666667,81,65,10.6666666667,0,60,165.6666666667,1,337,0,1,0,sp25,0,0,1026.3333333333,0,0,0,0,800,800,1030.6666666667,802.6666666667,1002.6666666667,276.8316666667,969,273.5733333333,273.5733333333,800.3333333333,276.8316666667,84,273.5733333333,282.5133333333,270.453,282.5133333333,273.3702291667,273.3702291667,282.5133333333,273.3702291667,276.8316666667,270.453,270.453,6379.6666666667
33,2015-01-05 06:00:00,1,level_10,0,1,87,68,18.6666666667,0,92,170.3333333333,1,337,0,1,0,sp25,0,0,1026.6666666667,0,0,0,0,800,800,1029.3333333333,804,1002,279.439,969,274.763,274.763,801,279.439,83.6666666667,274.763,282.3833333333,269.839,282.3833333333,273.1648958333,273.1648958333,282.3833333333,273.1648958333,279.439,269.839,269.839,7973.6666666667
34,2015-01-05 09:00:00,1,level_9,0,1,92,71.6666666667,23.3333333333,0.6666666667,92,174.3333333333,1.6666666667,317.6666666667,8,1,0,sp25,0,0,1027,0,0,0,0,800.6666666667,800,1028.3333333333,804,1001.3333333333,281.711,969.6666666667,280.3176666667,280.3176666667,801.6666666667,281.711,78.3333333333,280.3176666667,286.1233333333,271.952,286.1233333333,274.7241145833,274.7241145833,286.1233333333,274.7241145833,281.711,271.952,271.952,1129.3333333333
35,2015-01-05 12:00:00,1.6666666667,level_7,0,1,91.3333333333,70.6666666667,13.3333333333,1,76,181,2,204.3333333333,0,2,0,sp25,0.1,0,1025.3333333333,0,0,0,0,800,800,1027.3333333333,702,1000,284.5,968.3333333333,287.3413333333,287.3413333333,800.6666666667,284.5,66.3333333333,287.3413333333,288.6933333333,283.4583333333,288.6933333333,277.9655520833,277.9655520833,288.6933333333,277.9655520833,284.5,283.4583333333,283.4583333333,3238.3333333333
36,2015-01-05 21:00:00,1,level_6,0,0.3333333333,94,71.3333333333,3.3333333333,0.3333333333,92,188.6666666667,3.6666666667,167.6666666667,0,1,0,sp25,0,0,1023.3333333333,0,0,0,0,800,801.3333333333,1026,804,997.6666666667,283.031,965.6666666667,275.4768333333,275.4768333333,800,283.031,90,275.4768333333,285.3233333333,270.6143333333,285.3233333333,273.73778125,273.73778125,285.3233333333,273.73778125,283.031,270.6143333333,270.6143333333,5385
37,2015-01-06 00:00:00,1,level_9,0,1,95.3333333333,67,7.3333333333,0.3333333333,68,196.6666666667,2.6666666667,190,0,1.6666666667,0,sp25,0,0,1021.6666666667,0,0,0,0,800,803.3333333333,1026,803,995.6666666667,281.7463333333,965,273.7213333333,273.7213333333,800.3333333333,281.7463333333,86,273.7213333333,284.2566666667,268.813,284.2566666667,272.3454479167,272.3454479167,284.2566666667,272.3454479167,281.7463333333,268.813,268.813,10156
38,2015-01-06 03:00:00,1,level_9,0,1,96.3333333333,65.6666666667,17.6666666667,0.6666666667,42.6666666667,198.3333333333,1,127,21.3333333333,2.6666666667,0,sp25,0,0,1021,0,0,0,0,801,803.3333333333,1026.6666666667,802,995,280.178,965,272.8696666667,272.8696666667,801,280.178,86,272.8696666667,283.4233333333,268.153,283.4233333333,272.09684375,272.09684375,283.4233333333,272.09684375,280.178,268.153,268.153,9528.6666666667
39,2015-01-06 06:00:00,0.6666666667,level_9,0,1,96.6666666667,73.6666666667,40.6666666667,1,85.3333333333,203,1,119.6666666667,69.3333333333,2,0,sp25,0,0,1021,0,0,0,0,803,802,1027,803.6666666667,995,279.7816666667,965,273.3983333333,273.3983333333,802,279.7816666667,87.3333333333,273.3983333333,282.81,269.765,282.81,273.24171875,273.24171875,282.81,273.24171875,279.7816666667,269.765,269.765,8738
40,2015-01-06 09:00:00,0,level_9,0,1,96,87,58,1,80,207.3333333333,1.6666666667,169,80,2,0,sp25,0,0,1022,0,0,0,0,803,802,1027.3333333333,803,995,280.545,965,278.922,278.922,802.6666666667,280.545,82.6666666667,278.922,286.2933333333,273.445,286.2933333333,276.2502291667,276.2502291667,286.2933333333,276.2502291667,280.545,273.445,273.445,14337
41,2015-01-06 12:00:00,1,level_7,0,0.6666666667,91,88,51.3333333333,1,28,179,1,157,28,2,0,sp25,0,0,1021,0,0,0,0,801.6666666667,800.6666666667,1027.3333333333,801.6666666667,994.3333333333,283.5875,965,286.4,286.4,802.3333333333,283.5875,66,286.4,286.95,278.588,286.95,279.8427291667,279.8427291667,286.95,279.8427291667,283.5875,278.588,278.588,15028.3333333333
42,2015-01-06 15:00:00,1,level_4,0,0.3333333333,90,85.3333333333,37.6666666667,0.3333333333,58,119,0.6666666667,111.3333333333,12,1.3333333333,0,sp25,0,0,1021,0,0,0,0,800.6666666667,800,1027.3333333333,802.6666666667,994.6666666667,282.716,964,283.237,283.237,802.3333333333,282.716,79,283.237,286.6,276.9485,286.6,280.6681770833,280.6681770833,286.6,280.6681770833,282.716,276.9485,276.9485,14496
43,2015-01-06 18:00:00,1,level_3,0,1,90.3333333333,80.3333333333,44.3333333333,0,64,102,1,326,24,1.3333333333,0,sp25,0,0,1022.6666666667,0,0,0,0,801,801.3333333333,1028,802.6666666667,995.6666666667,279.5155,964.6666666667,278.3905,278.3905,802.3333333333,279.5155,95,278.3905,284.35,272.128,284.35,278.6093854167,278.6093854167,284.35,278.6093854167,279.5155,272.128,272.128,13313.6666666667
44,2015-01-06 21:00:00,1,level_7,0,1,89.3333333333,72.6666666667,41.3333333333,0.6666666667,78.6666666667,140,1,232,18.6666666667,1.6666666667,0,sp25,0,0,1023.3333333333,0,0,0,0,800.6666666667,802,1029,803,1001.6666666667,277.644,965,277.9374479167,277.9374479167,802,277.644,95.6666666667,277.9374479167,284,269.569,284,276.0754895833,276.0754895833,284,276.0754895833,277.644,269.569,269.569,14642.3333333333
45,2015-01-07 00:00:00,1,level_10,0,1,90,73,24.3333333333,1,54.6666666667,181.3333333333,1,284.3333333333,5.3333333333,1.3333333333,0,sp25,0,0,1025,0,0,0,0,800,802,1029,802.3333333333,997.3333333333,276.611,976,279.1026666667,279.1026666667,801,276.611,97,279.1026666667,283.9666666667,268.4026666667,283.9666666667,274.49184375,274.49184375,283.9666666667,274.49184375,276.611,268.4026666667,268.4026666667,14897.3333333333
46,2015-01-07 03:00:00,1,level_10,0,1.3333333333,86,65,17.3333333333,1,18.6666666667,202.6666666667,1.3333333333,322,0,2,0,sp25,0,0,1025,0,0,0,0,800,802,1030,801.3333333333,998,276.1046666667,966,279.413,279.413,801,276.1046666667,98,279.413,284.2933333333,267.626,284.2933333333,273.46671875,273.46671875,284.2933333333,273.46671875,276.1046666667,267.626,267.626,12249.3333333333
47,2015-01-07 06:00:00,1,level_10,0,1.6666666667,86.6666666667,70,17.3333333333,1,35.3333333333,210.6666666667,1.3333333333,338.6666666667,0,2.3333333333,0.1,sp25,0,0,1025.6666666667,0,0,0,0,800,701.3333333333,1030.6666666667,802,1008.3333333333,275.9484375,973.3333333333,278.6685625,278.6685625,801,275.9484375,94,278.6685625,282.8766666667,267.5345520833,282.8766666667,273.4238854167,273.4238854167,282.8766666667,273.4238854167,275.9484375,267.5345520833,267.5345520833,10998
48,2015-01-07 09:00:00,1,level_10,0,1.3333333333,89.6666666667,82.3333333333,6.6666666667,1,32.3333333333,203.6666666667,2,340.3333333333,0,2.6666666667,0.2,sp25,0,0,1027.3333333333,0,0,0,0,800,600.6666666667,1031,802,1018.6666666667,279.6951041667,992.3333333333,280.6588854167,280.6588854167,800.3333333333,279.6951041667,82.6666666667,280.6588854167,284.3166666667,272.9814791667,284.3166666667,276.0741666667,276.0741666667,284.3166666667,276.0741666667,279.6951041667,272.9814791667,272.9814791667,13965.6666666667
49,2015-01-07 12:00:00,1,level_8,0,1,82,72.3333333333,0,1,0,208.3333333333,1,255.3333333333,0,2.3333333333,0.2,sp25,0,0,1028.3333333333,0,0,0,0,800,600.6666666667,1031,800,1012.3333333333,284.2353958333,994,284.1879479167,284.1879479167,800,284.2353958333,74.6666666667,284.1879479167,285.5790520833,280.7548333333,285.5790520833,280.3274479167,280.3274479167,285.5790520833,280.3274479167,284.2353958333,280.7548333333,280.7548333333,16370.6666666667
50,2015-01-07 15:00:00,1,level_6,0,1,75.3333333333,71.6666666667,0,1,0,210.3333333333,0.6666666667,222.6666666667,0,3,0.3,sp23,0,0,1030,0,0,0,0,800,500,1030.3333333333,800,,283.8979479167,1030.3333333333,282.9782291667,282.9782291667,800,283.8979479167,79,282.9782291667,284.1173854167,280.2535,284.1173854167,281.58128125,281.58128125,284.1173854167,281.58128125,283.8979479167,280.2535,280.2535,14613.6666666667
51,2015-01-07 18:00:00,1,level_5,0,1,84,73,0,1,0,201.3333333333,1,322,0,3,0.1,sp25,0,0,1028.6666666667,0,0,0,0,800,700.3333333333,1031,800,,280.71125,995.3333333333,280.0918333333,280.0918333333,800,280.71125,89.3333333333,280.0918333333,284.3390625,273.4925,284.3390625,278.3291041667,278.3291041667,284.3390625,278.3291041667,280.71125,273.4925,273.4925,14671
52,2015-01-07 21:00:00,1,level_7,0,1.3333333333,88.3333333333,68,0,1,0,193.6666666667,1,326,0,3,0,sp25,0,0,1028.3333333333,0,0,0,0,800,800,1032,800,,277.814,970.3333333333,277.85,277.85,800,277.814,94.3333333333,277.85,284.65,268.9015,284.65,274.7812291667,274.7812291667,284.65,274.7812291667,277.814,268.9015,268.9015,15614
53,2015-01-08 00:00:00,1,level_10,0,1.3333333333,87.3333333333,67,3.3333333333,1,0,197,2,320,0,3,0,sp25,0,0,1029.3333333333,0,0,0,0,800,800,1032,800,,276.905,971,278.95,278.95,800,276.905,94.3333333333,278.95,284.35,267.7175,284.35,273.0734375,273.0734375,284.35,273.0734375,276.905,267.7175,267.7175,15496.6666666667
54,2015-01-08 03:00:00,1,level_10,0,1,87,67,5.3333333333,1,0,191.6666666667,2.3333333333,321.6666666667,0,3,0,sp25,0,0,1030,0,0,0,0,800,800,1033,800,,276.651,971,276.8166666667,276.8166666667,800,276.651,95.3333333333,276.8166666667,283.7166666667,267.376,283.7166666667,272.09628125,272.09628125,283.7166666667,272.09628125,276.651,267.376,267.376,9562
55,2015-01-08 06:00:00,1,level_9,0,1,88,66,3.3333333333,1,0,195.6666666667,1,322.3333333333,0,3,0,sp25,0,0,1030.6666666667,0,0,0,0,800,800,1034,800,,276.524,973,275.5833333333,275.5833333333,800,276.524,95,275.5833333333,283.2133333333,266.774,283.2133333333,271.9678958333,271.9678958333,283.2133333333,271.9678958333,276.524,266.774,266.774,7215.6666666667
56,2015-01-08 09:00:00,1,level_10,0,2,93,70,18.6666666667,1,0,206.3333333333,2,312,0,3,0,sp25,0,0,1032,0,0,0,0,800,800,1036,800,,278.274,974,281.55,281.55,801,278.274,81.6666666667,281.55,285.9866666667,269.524,285.9866666667,274.9980625,274.9980625,285.9866666667,274.9980625,278.274,269.524,269.524,7389.3333333333
57,2015-01-08 12:00:00,1,level_7,0,1,85.6666666667,70.6666666667,49,1,0,208.3333333333,1.3333333333,247,10.6666666667,3.6666666667,0,sp25,0,0,1031.3333333333,0,0,0,0,800.6666666667,800,1037.3333333333,800,,285.8116666667,975,286.7166666667,286.7166666667,802.3333333333,285.8116666667,57,286.7166666667,287.8533333333,282.0283333333,287.8533333333,279.7180520833,279.7180520833,287.8533333333,279.7180520833,285.8116666667,282.0283333333,282.0283333333,10836.3333333333
58,2015-01-08 15:00:00,1,level_6,0,2,77.6666666667,66,68,1,0,204,1.3333333333,199.6666666667,18.6666666667,4.6666666667,0,sp25,0,0,1033.6666666667,0,0,0,0,801,800,1038.6666666667,800,,286.8486354167,989,286.569,286.569,803,286.8486354167,56.6666666667,286.569,287.30546875,282.20975,287.30546875,281.4835625,281.4835625,287.30546875,281.4835625,286.8486354167,282.20975,282.20975,11568.6666666667
59,2015-01-08 18:00:00,1,level_7,0,2.6666666667,84,76.3333333333,71.3333333333,1,0,202.6666666667,0.6666666667,203.3333333333,0,4,0,sp25,0,0,1035.3333333333,0,0,0,0,800,800,1040,800,,283.93278125,984,280.0553333333,280.0553333333,803,283.93278125,81.3333333333,280.0553333333,283.9767708333,274.6716666667,283.9767708333,279.48928125,279.48928125,283.9767708333,279.48928125,283.93278125,274.6716666667,274.6716666667,11475.3333333333
